LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
TUR,PPP,TOT,NATUSD,A,1996,0.031012,
TUR,PPP,TOT,NATUSD,A,1997,0.055397,
TUR,PPP,TOT,NATUSD,A,1998,0.128979,
TUR,PPP,TOT,NATUSD,A,1999,0.196465,
TUR,PPP,TOT,NATUSD,A,2000,0.281636,
TUR,PPP,TOT,NATUSD,A,2001,0.414553,
TUR,PPP,TOT,NATUSD,A,2002,0.591251,
TUR,PPP,TOT,NATUSD,A,2003,0.737414,
TUR,PPP,TOT,NATUSD,A,2004,0.792611,
TUR,PPP,TOT,NATUSD,A,2005,0.834589,
TUR,PPP,TOT,NATUSD,A,2006,0.84257,
TUR,PPP,TOT,NATUSD,A,2007,0.85228,
TUR,PPP,TOT,NATUSD,A,2008,0.87996,
TUR,PPP,TOT,NATUSD,A,2009,0.904605,
TUR,PPP,TOT,NATUSD,A,2010,0.919487,
TUR,PPP,TOT,NATUSD,A,2011,0.966176,
TUR,PPP,TOT,NATUSD,A,2012,1.019856,
TUR,PPP,TOT,NATUSD,A,2013,1.070294,
TUR,PPP,TOT,NATUSD,A,2014,1.104504,
TUR,PPP,TOT,NATUSD,A,2015,1.202608,
TUR,PPP,TOT,NATUSD,A,2016,1.299412,
GBR,PPP,TOT,NATUSD,A,1960,0.228426,
GBR,PPP,TOT,NATUSD,A,1961,0.233865,
GBR,PPP,TOT,NATUSD,A,1962,0.237129,
GBR,PPP,TOT,NATUSD,A,1963,0.238316,
GBR,PPP,TOT,NATUSD,A,1964,0.24361,
GBR,PPP,TOT,NATUSD,A,1965,0.248356,
GBR,PPP,TOT,NATUSD,A,1966,0.250347,
GBR,PPP,TOT,NATUSD,A,1967,0.250387,
GBR,PPP,TOT,NATUSD,A,1968,0.248822,
GBR,PPP,TOT,NATUSD,A,1969,0.249482,
GBR,PPP,TOT,NATUSD,A,1970,0.270832,
GBR,PPP,TOT,NATUSD,A,1971,0.278382,
GBR,PPP,TOT,NATUSD,A,1972,0.286065,
GBR,PPP,TOT,NATUSD,A,1973,0.294172,
GBR,PPP,TOT,NATUSD,A,1974,0.310506,
GBR,PPP,TOT,NATUSD,A,1975,0.357443,
GBR,PPP,TOT,NATUSD,A,1976,0.390056,
GBR,PPP,TOT,NATUSD,A,1977,0.417689,
GBR,PPP,TOT,NATUSD,A,1978,0.435013,
GBR,PPP,TOT,NATUSD,A,1979,0.458396,
GBR,PPP,TOT,NATUSD,A,1980,0.503307,
GBR,PPP,TOT,NATUSD,A,1981,0.513499,
GBR,PPP,TOT,NATUSD,A,1982,0.519294,
GBR,PPP,TOT,NATUSD,A,1983,0.525161,
GBR,PPP,TOT,NATUSD,A,1984,0.532639,
GBR,PPP,TOT,NATUSD,A,1985,0.544322,
GBR,PPP,TOT,NATUSD,A,1986,0.556829,
GBR,PPP,TOT,NATUSD,A,1987,0.572985,
GBR,PPP,TOT,NATUSD,A,1988,0.587473,
GBR,PPP,TOT,NATUSD,A,1989,0.610412,
GBR,PPP,TOT,NATUSD,A,1990,0.635071,
GBR,PPP,TOT,NATUSD,A,1991,0.653956,
GBR,PPP,TOT,NATUSD,A,1992,0.660794,
GBR,PPP,TOT,NATUSD,A,1993,0.662837,
GBR,PPP,TOT,NATUSD,A,1994,0.657854,
GBR,PPP,TOT,NATUSD,A,1995,0.71406,
GBR,PPP,TOT,NATUSD,A,1996,0.713927,
GBR,PPP,TOT,NATUSD,A,1997,0.709073,
GBR,PPP,TOT,NATUSD,A,1998,0.721314,
GBR,PPP,TOT,NATUSD,A,1999,0.725819,
GBR,PPP,TOT,NATUSD,A,2000,0.704627,
GBR,PPP,TOT,NATUSD,A,2001,0.693814,
GBR,PPP,TOT,NATUSD,A,2002,0.689877,
GBR,PPP,TOT,NATUSD,A,2003,0.696697,
GBR,PPP,TOT,NATUSD,A,2004,0.68822,
GBR,PPP,TOT,NATUSD,A,2005,0.707619,
GBR,PPP,TOT,NATUSD,A,2006,0.69712,
GBR,PPP,TOT,NATUSD,A,2007,0.710047,
GBR,PPP,TOT,NATUSD,A,2008,0.701691,
GBR,PPP,TOT,NATUSD,A,2009,0.710055,
GBR,PPP,TOT,NATUSD,A,2010,0.701615,
GBR,PPP,TOT,NATUSD,A,2011,0.706052,
GBR,PPP,TOT,NATUSD,A,2012,0.701634,
GBR,PPP,TOT,NATUSD,A,2013,0.695248,
GBR,PPP,TOT,NATUSD,A,2014,0.698444,
GBR,PPP,TOT,NATUSD,A,2015,0.697453,
GBR,PPP,TOT,NATUSD,A,2016,0.701669,
USA,PPP,TOT,NATUSD,A,1960,1,
USA,PPP,TOT,NATUSD,A,1961,1,
USA,PPP,TOT,NATUSD,A,1962,1,
USA,PPP,TOT,NATUSD,A,1963,1,
USA,PPP,TOT,NATUSD,A,1964,1,
USA,PPP,TOT,NATUSD,A,1965,1,
USA,PPP,TOT,NATUSD,A,1966,1,
USA,PPP,TOT,NATUSD,A,1967,1,
USA,PPP,TOT,NATUSD,A,1968,1,
USA,PPP,TOT,NATUSD,A,1969,1,
USA,PPP,TOT,NATUSD,A,1970,1,
USA,PPP,TOT,NATUSD,A,1971,1,
USA,PPP,TOT,NATUSD,A,1972,1,
USA,PPP,TOT,NATUSD,A,1973,1,
USA,PPP,TOT,NATUSD,A,1974,1,
USA,PPP,TOT,NATUSD,A,1975,1,
USA,PPP,TOT,NATUSD,A,1976,1,
USA,PPP,TOT,NATUSD,A,1977,1,
USA,PPP,TOT,NATUSD,A,1978,1,
USA,PPP,TOT,NATUSD,A,1979,1,
USA,PPP,TOT,NATUSD,A,1980,1,
USA,PPP,TOT,NATUSD,A,1981,1,
USA,PPP,TOT,NATUSD,A,1982,1,
USA,PPP,TOT,NATUSD,A,1983,1,
USA,PPP,TOT,NATUSD,A,1984,1,
USA,PPP,TOT,NATUSD,A,1985,1,
USA,PPP,TOT,NATUSD,A,1986,1,
USA,PPP,TOT,NATUSD,A,1987,1,
USA,PPP,TOT,NATUSD,A,1988,1,
USA,PPP,TOT,NATUSD,A,1989,1,
USA,PPP,TOT,NATUSD,A,1990,1,
USA,PPP,TOT,NATUSD,A,1991,1,
USA,PPP,TOT,NATUSD,A,1992,1,
USA,PPP,TOT,NATUSD,A,1993,1,
USA,PPP,TOT,NATUSD,A,1994,1,
USA,PPP,TOT,NATUSD,A,1995,1,
USA,PPP,TOT,NATUSD,A,1996,1,
USA,PPP,TOT,NATUSD,A,1997,1,
USA,PPP,TOT,NATUSD,A,1998,1,
USA,PPP,TOT,NATUSD,A,1999,1,
USA,PPP,TOT,NATUSD,A,2000,1,
USA,PPP,TOT,NATUSD,A,2001,1,
USA,PPP,TOT,NATUSD,A,2002,1,
USA,PPP,TOT,NATUSD,A,2003,1,
USA,PPP,TOT,NATUSD,A,2004,1,
USA,PPP,TOT,NATUSD,A,2005,1,
USA,PPP,TOT,NATUSD,A,2006,1,
USA,PPP,TOT,NATUSD,A,2007,1,
USA,PPP,TOT,NATUSD,A,2008,1,
USA,PPP,TOT,NATUSD,A,2009,1,
USA,PPP,TOT,NATUSD,A,2010,1,
USA,PPP,TOT,NATUSD,A,2011,1,
USA,PPP,TOT,NATUSD,A,2012,1,
USA,PPP,TOT,NATUSD,A,2013,1,
USA,PPP,TOT,NATUSD,A,2014,1,
USA,PPP,TOT,NATUSD,A,2015,1,
USA,PPP,TOT,NATUSD,A,2016,1,
BRA,PPP,TOT,NATUSD,A,1993,0.012338,
BRA,PPP,TOT,NATUSD,A,1994,0.290281,
BRA,PPP,TOT,NATUSD,A,1995,0.550281,
BRA,PPP,TOT,NATUSD,A,1996,0.626851,
BRA,PPP,TOT,NATUSD,A,1997,0.663936,
BRA,PPP,TOT,NATUSD,A,1998,0.68915,
BRA,PPP,TOT,NATUSD,A,1999,0.733127,
BRA,PPP,TOT,NATUSD,A,2000,0.759003,
BRA,PPP,TOT,NATUSD,A,2001,0.80313,
BRA,PPP,TOT,NATUSD,A,2002,0.86849,
BRA,PPP,TOT,NATUSD,A,2003,0.971495,
BRA,PPP,TOT,NATUSD,A,2004,1.018792,
BRA,PPP,TOT,NATUSD,A,2005,1.060382,
BRA,PPP,TOT,NATUSD,A,2006,1.098468,
BRA,PPP,TOT,NATUSD,A,2007,1.138889,
BRA,PPP,TOT,NATUSD,A,2008,1.215031,
BRA,PPP,TOT,NATUSD,A,2009,1.294066,
BRA,PPP,TOT,NATUSD,A,2010,1.38614,
BRA,PPP,TOT,NATUSD,A,2011,1.471075,
BRA,PPP,TOT,NATUSD,A,2012,1.559203,
BRA,PPP,TOT,NATUSD,A,2013,1.649573,
BRA,PPP,TOT,NATUSD,A,2014,1.74772,
BRA,PPP,TOT,NATUSD,A,2015,1.865751,
BRA,PPP,TOT,NATUSD,A,2016,1.994979,
CHL,PPP,TOT,NATUSD,A,1986,93.816439,
CHL,PPP,TOT,NATUSD,A,1987,113.969149,
CHL,PPP,TOT,NATUSD,A,1988,133.737997,
CHL,PPP,TOT,NATUSD,A,1989,144.687809,
CHL,PPP,TOT,NATUSD,A,1990,169.165217,
CHL,PPP,TOT,NATUSD,A,1991,198.454073,
CHL,PPP,TOT,NATUSD,A,1992,216.870934,
CHL,PPP,TOT,NATUSD,A,1993,234.369399,
CHL,PPP,TOT,NATUSD,A,1994,258.402268,
CHL,PPP,TOT,NATUSD,A,1995,276.722595,
CHL,PPP,TOT,NATUSD,A,1996,276.39938,
CHL,PPP,TOT,NATUSD,A,1997,280.068329,
CHL,PPP,TOT,NATUSD,A,1998,279.949979,
CHL,PPP,TOT,NATUSD,A,1999,282.015537,
CHL,PPP,TOT,NATUSD,A,2000,287.520198,
CHL,PPP,TOT,NATUSD,A,2001,291.967428,
CHL,PPP,TOT,NATUSD,A,2002,297.307134,
CHL,PPP,TOT,NATUSD,A,2003,304.841697,
CHL,PPP,TOT,NATUSD,A,2004,319.971852,
CHL,PPP,TOT,NATUSD,A,2005,333.69,
CHL,PPP,TOT,NATUSD,A,2006,318.850372,
CHL,PPP,TOT,NATUSD,A,2007,324.062704,
CHL,PPP,TOT,NATUSD,A,2008,340.32619,
CHL,PPP,TOT,NATUSD,A,2009,354.061308,
CHL,PPP,TOT,NATUSD,A,2010,359.25389,
CHL,PPP,TOT,NATUSD,A,2011,348.016847,
CHL,PPP,TOT,NATUSD,A,2012,347.228507,
CHL,PPP,TOT,NATUSD,A,2013,349.680536,
CHL,PPP,TOT,NATUSD,A,2014,367.213907,
CHL,PPP,TOT,NATUSD,A,2015,394.344607,
CHL,PPP,TOT,NATUSD,A,2016,402.571265,
CHN,PPP,TOT,NATUSD,A,1980,1.495,
CHN,PPP,TOT,NATUSD,A,1981,1.41,
CHN,PPP,TOT,NATUSD,A,1982,1.333,
CHN,PPP,TOT,NATUSD,A,1983,1.297,
CHN,PPP,TOT,NATUSD,A,1984,1.314,
CHN,PPP,TOT,NATUSD,A,1985,1.402,
CHN,PPP,TOT,NATUSD,A,1986,1.439,
CHN,PPP,TOT,NATUSD,A,1987,1.475,
CHN,PPP,TOT,NATUSD,A,1988,1.597,
CHN,PPP,TOT,NATUSD,A,1989,1.67,
CHN,PPP,TOT,NATUSD,A,1990,1.685174,
CHN,PPP,TOT,NATUSD,A,1991,1.739893,
CHN,PPP,TOT,NATUSD,A,1992,1.840577,
CHN,PPP,TOT,NATUSD,A,1993,2.071109,
CHN,PPP,TOT,NATUSD,A,1994,2.445726,
CHN,PPP,TOT,NATUSD,A,1995,2.723269,
CHN,PPP,TOT,NATUSD,A,1996,2.848313,
CHN,PPP,TOT,NATUSD,A,1997,2.84581,
CHN,PPP,TOT,NATUSD,A,1998,2.79013,
CHN,PPP,TOT,NATUSD,A,1999,2.71322,
CHN,PPP,TOT,NATUSD,A,2000,2.707539,
CHN,PPP,TOT,NATUSD,A,2001,2.701298,
CHN,PPP,TOT,NATUSD,A,2002,2.676549,
CHN,PPP,TOT,NATUSD,A,2003,2.692593,
CHN,PPP,TOT,NATUSD,A,2004,2.802777,
CHN,PPP,TOT,NATUSD,A,2005,2.821377,
CHN,PPP,TOT,NATUSD,A,2006,2.844799,
CHN,PPP,TOT,NATUSD,A,2007,2.987333,
CHN,PPP,TOT,NATUSD,A,2008,3.159191,
CHN,PPP,TOT,NATUSD,A,2009,3.131183,
CHN,PPP,TOT,NATUSD,A,2010,3.308221,
CHN,PPP,TOT,NATUSD,A,2011,3.505536,
CHN,PPP,TOT,NATUSD,A,2012,3.524482,
CHN,PPP,TOT,NATUSD,A,2013,3.545648,
CHN,PPP,TOT,NATUSD,A,2014,3.512139,
CHN,PPP,TOT,NATUSD,A,2015,3.477997,
CHN,PPP,TOT,NATUSD,A,2016,3.474446,
COL,PPP,TOT,NATUSD,A,1980,20.265684,
COL,PPP,TOT,NATUSD,A,1981,22.750417,
COL,PPP,TOT,NATUSD,A,1982,26.754763,
COL,PPP,TOT,NATUSD,A,1983,30.984518,
COL,PPP,TOT,NATUSD,A,1984,36.485068,
COL,PPP,TOT,NATUSD,A,1985,44.22165,
COL,PPP,TOT,NATUSD,A,1986,55.863859,
COL,PPP,TOT,NATUSD,A,1987,66.959564,
COL,PPP,TOT,NATUSD,A,1988,82.665736,
COL,PPP,TOT,NATUSD,A,1989,99.329946,
COL,PPP,TOT,NATUSD,A,1990,121.218085,
COL,PPP,TOT,NATUSD,A,1991,148.035084,
COL,PPP,TOT,NATUSD,A,1992,176.904663,
COL,PPP,TOT,NATUSD,A,1993,221.095343,
COL,PPP,TOT,NATUSD,A,1994,314.680866,
COL,PPP,TOT,NATUSD,A,1995,366.360134,
COL,PPP,TOT,NATUSD,A,1996,420.483007,
COL,PPP,TOT,NATUSD,A,1997,483.024742,
COL,PPP,TOT,NATUSD,A,1998,548.430332,
COL,PPP,TOT,NATUSD,A,1999,608.348675,
COL,PPP,TOT,NATUSD,A,2000,783.734381,
COL,PPP,TOT,NATUSD,A,2001,816.220838,
COL,PPP,TOT,NATUSD,A,2002,851.857381,
COL,PPP,TOT,NATUSD,A,2003,892.239098,
COL,PPP,TOT,NATUSD,A,2004,931.60464,
COL,PPP,TOT,NATUSD,A,2005,952.723748,
COL,PPP,TOT,NATUSD,A,2006,977.706657,
COL,PPP,TOT,NATUSD,A,2007,1000.357813,
COL,PPP,TOT,NATUSD,A,2008,1055.242084,
COL,PPP,TOT,NATUSD,A,2009,1082.979231,
COL,PPP,TOT,NATUSD,A,2010,1111.170441,
COL,PPP,TOT,NATUSD,A,2011,1161.909895,
COL,PPP,TOT,NATUSD,A,2012,1174.995213,
COL,PPP,TOT,NATUSD,A,2013,1179.362636,
COL,PPP,TOT,NATUSD,A,2014,1182.599691,
COL,PPP,TOT,NATUSD,A,2015,1198.717168,
COL,PPP,TOT,NATUSD,A,2016,1252.400308,
EST,PPP,TOT,NATUSD,A,1993,0.174838,
EST,PPP,TOT,NATUSD,A,1994,0.239106,
EST,PPP,TOT,NATUSD,A,1995,0.307903,
EST,PPP,TOT,NATUSD,A,1996,0.377771,
EST,PPP,TOT,NATUSD,A,1997,0.409726,
EST,PPP,TOT,NATUSD,A,1998,0.435782,
EST,PPP,TOT,NATUSD,A,1999,0.462332,
EST,PPP,TOT,NATUSD,A,2000,0.46893,
EST,PPP,TOT,NATUSD,A,2001,0.487403,
EST,PPP,TOT,NATUSD,A,2002,0.486245,
EST,PPP,TOT,NATUSD,A,2003,0.486344,
EST,PPP,TOT,NATUSD,A,2004,0.493922,
EST,PPP,TOT,NATUSD,A,2005,0.503328,
EST,PPP,TOT,NATUSD,A,2006,0.521264,
EST,PPP,TOT,NATUSD,A,2007,0.55181,
EST,PPP,TOT,NATUSD,A,2008,0.545055,
EST,PPP,TOT,NATUSD,A,2009,0.517106,
EST,PPP,TOT,NATUSD,A,2010,0.511639,
EST,PPP,TOT,NATUSD,A,2011,0.5116,
EST,PPP,TOT,NATUSD,A,2012,0.521063,
EST,PPP,TOT,NATUSD,A,2013,0.522424,
EST,PPP,TOT,NATUSD,A,2014,0.52689,
EST,PPP,TOT,NATUSD,A,2015,0.539188,
EST,PPP,TOT,NATUSD,A,2016,0.539102,
IND,PPP,TOT,NATUSD,A,1980,3.664,
IND,PPP,TOT,NATUSD,A,1981,3.752,
IND,PPP,TOT,NATUSD,A,1982,3.84,
IND,PPP,TOT,NATUSD,A,1983,4.093,
IND,PPP,TOT,NATUSD,A,1984,4.266,
IND,PPP,TOT,NATUSD,A,1985,4.431,
IND,PPP,TOT,NATUSD,A,1986,4.638,
IND,PPP,TOT,NATUSD,A,1987,4.944,
IND,PPP,TOT,NATUSD,A,1988,5.17,
IND,PPP,TOT,NATUSD,A,1989,5.397,
IND,PPP,TOT,NATUSD,A,1990,5.75955,
IND,PPP,TOT,NATUSD,A,1991,6.340546,
IND,PPP,TOT,NATUSD,A,1992,6.755002,
IND,PPP,TOT,NATUSD,A,1993,7.248701,
IND,PPP,TOT,NATUSD,A,1994,7.806002,
IND,PPP,TOT,NATUSD,A,1995,8.339502,
IND,PPP,TOT,NATUSD,A,1996,8.810382,
IND,PPP,TOT,NATUSD,A,1997,9.223113,
IND,PPP,TOT,NATUSD,A,1998,9.854948,
IND,PPP,TOT,NATUSD,A,1999,10.00424,
IND,PPP,TOT,NATUSD,A,2000,10.138195,
IND,PPP,TOT,NATUSD,A,2001,10.231045,
IND,PPP,TOT,NATUSD,A,2002,10.450766,
IND,PPP,TOT,NATUSD,A,2003,10.642758,
IND,PPP,TOT,NATUSD,A,2004,10.950977,
IND,PPP,TOT,NATUSD,A,2005,11.05912,
IND,PPP,TOT,NATUSD,A,2006,11.418592,
IND,PPP,TOT,NATUSD,A,2007,11.762826,
IND,PPP,TOT,NATUSD,A,2008,12.536125,
IND,PPP,TOT,NATUSD,A,2009,13.196079,
IND,PPP,TOT,NATUSD,A,2010,14.20806,
IND,PPP,TOT,NATUSD,A,2011,15.109435,
IND,PPP,TOT,NATUSD,A,2012,16.013302,
IND,PPP,TOT,NATUSD,A,2013,16.733715,
IND,PPP,TOT,NATUSD,A,2014,16.941024,
IND,PPP,TOT,NATUSD,A,2015,17.060003,
IND,PPP,TOT,NATUSD,A,2016,17.446724,
IDN,PPP,TOT,NATUSD,A,1980,272.368,
IDN,PPP,TOT,NATUSD,A,1981,260.402,
IDN,PPP,TOT,NATUSD,A,1982,257.744,
IDN,PPP,TOT,NATUSD,A,1983,296.536,
IDN,PPP,TOT,NATUSD,A,1984,309.313,
IDN,PPP,TOT,NATUSD,A,1985,315.658,
IDN,PPP,TOT,NATUSD,A,1986,309.437,
IDN,PPP,TOT,NATUSD,A,1987,349.247,
IDN,PPP,TOT,NATUSD,A,1988,363.18,
IDN,PPP,TOT,NATUSD,A,1989,390.346,
IDN,PPP,TOT,NATUSD,A,1990,360.606613,
IDN,PPP,TOT,NATUSD,A,1991,379.586547,
IDN,PPP,TOT,NATUSD,A,1992,398.17741,
IDN,PPP,TOT,NATUSD,A,1993,463.412846,
IDN,PPP,TOT,NATUSD,A,1994,489.042999,
IDN,PPP,TOT,NATUSD,A,1995,526.391621,
IDN,PPP,TOT,NATUSD,A,1996,561.807938,
IDN,PPP,TOT,NATUSD,A,1997,621.792919,
IDN,PPP,TOT,NATUSD,A,1998,1078.123316,
IDN,PPP,TOT,NATUSD,A,1999,1212.247188,
IDN,PPP,TOT,NATUSD,A,2000,1427.634797,
IDN,PPP,TOT,NATUSD,A,2001,1595.368537,
IDN,PPP,TOT,NATUSD,A,2002,1663.889513,
IDN,PPP,TOT,NATUSD,A,2003,1720.878976,
IDN,PPP,TOT,NATUSD,A,2004,1818.035727,
IDN,PPP,TOT,NATUSD,A,2005,2013.796064,
IDN,PPP,TOT,NATUSD,A,2006,2229.007024,
IDN,PPP,TOT,NATUSD,A,2007,2415.672362,
IDN,PPP,TOT,NATUSD,A,2008,2799.201407,
IDN,PPP,TOT,NATUSD,A,2009,3007.984729,
IDN,PPP,TOT,NATUSD,A,2010,3425.297479,
IDN,PPP,TOT,NATUSD,A,2011,3606.566084,
IDN,PPP,TOT,NATUSD,A,2012,3674.270252,
IDN,PPP,TOT,NATUSD,A,2013,3795.437571,
IDN,PPP,TOT,NATUSD,A,2014,3931.639686,
IDN,PPP,TOT,NATUSD,A,2015,4046.503581,
IDN,PPP,TOT,NATUSD,A,2016,4091.834272,
ISR,PPP,TOT,NATUSD,A,1977,0.000776,
ISR,PPP,TOT,NATUSD,A,1978,0.001133,
ISR,PPP,TOT,NATUSD,A,1979,0.00185,
ISR,PPP,TOT,NATUSD,A,1980,0.003825,
ISR,PPP,TOT,NATUSD,A,1981,0.007858,
ISR,PPP,TOT,NATUSD,A,1982,0.016814,
ISR,PPP,TOT,NATUSD,A,1983,0.040426,
ISR,PPP,TOT,NATUSD,A,1984,0.189258,
ISR,PPP,TOT,NATUSD,A,1985,0.668523,
ISR,PPP,TOT,NATUSD,A,1986,0.984,
ISR,PPP,TOT,NATUSD,A,1987,1.153141,
ISR,PPP,TOT,NATUSD,A,1988,1.327662,
ISR,PPP,TOT,NATUSD,A,1989,1.516992,
ISR,PPP,TOT,NATUSD,A,1990,1.695945,
ISR,PPP,TOT,NATUSD,A,1991,1.971706,
ISR,PPP,TOT,NATUSD,A,1992,2.160214,
ISR,PPP,TOT,NATUSD,A,1993,2.344017,
ISR,PPP,TOT,NATUSD,A,1994,2.582939,
ISR,PPP,TOT,NATUSD,A,1995,2.759635,
ISR,PPP,TOT,NATUSD,A,1996,2.969178,
ISR,PPP,TOT,NATUSD,A,1997,3.163811,
ISR,PPP,TOT,NATUSD,A,1998,3.346499,
ISR,PPP,TOT,NATUSD,A,1999,3.504641,
ISR,PPP,TOT,NATUSD,A,2000,3.44084,
ISR,PPP,TOT,NATUSD,A,2001,3.424115,
ISR,PPP,TOT,NATUSD,A,2002,3.462676,
ISR,PPP,TOT,NATUSD,A,2003,3.628919,
ISR,PPP,TOT,NATUSD,A,2004,3.534006,
ISR,PPP,TOT,NATUSD,A,2005,3.716937,
ISR,PPP,TOT,NATUSD,A,2006,3.787979,
ISR,PPP,TOT,NATUSD,A,2007,3.718592,
ISR,PPP,TOT,NATUSD,A,2008,3.867205,
ISR,PPP,TOT,NATUSD,A,2009,3.962409,
ISR,PPP,TOT,NATUSD,A,2010,3.974354,
ISR,PPP,TOT,NATUSD,A,2011,3.944763,
ISR,PPP,TOT,NATUSD,A,2012,3.955358,
ISR,PPP,TOT,NATUSD,A,2013,3.839566,
ISR,PPP,TOT,NATUSD,A,2014,3.940387,
ISR,PPP,TOT,NATUSD,A,2015,3.865399,
ISR,PPP,TOT,NATUSD,A,2016,3.832591,
RUS,PPP,TOT,NATUSD,A,1995,1.71564,
RUS,PPP,TOT,NATUSD,A,1996,2.45678,
RUS,PPP,TOT,NATUSD,A,1997,2.779683,
RUS,PPP,TOT,NATUSD,A,1998,3.261178,
RUS,PPP,TOT,NATUSD,A,1999,5.539641,
RUS,PPP,TOT,NATUSD,A,2000,7.301352,
RUS,PPP,TOT,NATUSD,A,2001,8.315801,
RUS,PPP,TOT,NATUSD,A,2002,9.273504,
RUS,PPP,TOT,NATUSD,A,2003,9.867835,
RUS,PPP,TOT,NATUSD,A,2004,11.5516,
RUS,PPP,TOT,NATUSD,A,2005,12.736131,
RUS,PPP,TOT,NATUSD,A,2006,12.614955,
RUS,PPP,TOT,NATUSD,A,2007,13.98421,
RUS,PPP,TOT,NATUSD,A,2008,14.341196,
RUS,PPP,TOT,NATUSD,A,2009,14.019334,
RUS,PPP,TOT,NATUSD,A,2010,15.815104,
RUS,PPP,TOT,NATUSD,A,2011,17.345572,
RUS,PPP,TOT,NATUSD,A,2012,18.460624,
RUS,PPP,TOT,NATUSD,A,2013,19.421265,
RUS,PPP,TOT,NATUSD,A,2014,21.01471,
RUS,PPP,TOT,NATUSD,A,2015,23.02403,
RUS,PPP,TOT,NATUSD,A,2016,23.665228,
SVN,PPP,TOT,NATUSD,A,1990,0.03476,
SVN,PPP,TOT,NATUSD,A,1991,0.065573,
SVN,PPP,TOT,NATUSD,A,1992,0.197579,
SVN,PPP,TOT,NATUSD,A,1993,0.264545,
SVN,PPP,TOT,NATUSD,A,1994,0.317546,
SVN,PPP,TOT,NATUSD,A,1995,0.390081,
SVN,PPP,TOT,NATUSD,A,1996,0.42755,
SVN,PPP,TOT,NATUSD,A,1997,0.456142,
SVN,PPP,TOT,NATUSD,A,1998,0.482902,
SVN,PPP,TOT,NATUSD,A,1999,0.508506,
SVN,PPP,TOT,NATUSD,A,2000,0.526589,
SVN,PPP,TOT,NATUSD,A,2001,0.559564,
SVN,PPP,TOT,NATUSD,A,2002,0.583286,
SVN,PPP,TOT,NATUSD,A,2003,0.608607,
SVN,PPP,TOT,NATUSD,A,2004,0.608165,
SVN,PPP,TOT,NATUSD,A,2005,0.610135,
SVN,PPP,TOT,NATUSD,A,2006,0.610237,
SVN,PPP,TOT,NATUSD,A,2007,0.631084,
SVN,PPP,TOT,NATUSD,A,2008,0.633789,
SVN,PPP,TOT,NATUSD,A,2009,0.645458,
SVN,PPP,TOT,NATUSD,A,2010,0.637329,
SVN,PPP,TOT,NATUSD,A,2011,0.62397,
SVN,PPP,TOT,NATUSD,A,2012,0.606793,
SVN,PPP,TOT,NATUSD,A,2013,0.590407,
SVN,PPP,TOT,NATUSD,A,2014,0.591238,
SVN,PPP,TOT,NATUSD,A,2015,0.598076,
SVN,PPP,TOT,NATUSD,A,2016,0.598127,
ZAF,PPP,TOT,NATUSD,A,1970,0.274454,
ZAF,PPP,TOT,NATUSD,A,1971,0.277035,
ZAF,PPP,TOT,NATUSD,A,1972,0.294821,
ZAF,PPP,TOT,NATUSD,A,1973,0.330534,
ZAF,PPP,TOT,NATUSD,A,1974,0.351209,
ZAF,PPP,TOT,NATUSD,A,1975,0.355117,
ZAF,PPP,TOT,NATUSD,A,1976,0.370831,
ZAF,PPP,TOT,NATUSD,A,1977,0.387531,
ZAF,PPP,TOT,NATUSD,A,1978,0.404427,
ZAF,PPP,TOT,NATUSD,A,1979,0.429855,
ZAF,PPP,TOT,NATUSD,A,1980,0.485,
ZAF,PPP,TOT,NATUSD,A,1981,0.488,
ZAF,PPP,TOT,NATUSD,A,1982,0.523,
ZAF,PPP,TOT,NATUSD,A,1983,0.587,
ZAF,PPP,TOT,NATUSD,A,1984,0.632,
ZAF,PPP,TOT,NATUSD,A,1985,0.715,
ZAF,PPP,TOT,NATUSD,A,1986,0.821,
ZAF,PPP,TOT,NATUSD,A,1987,0.916,
ZAF,PPP,TOT,NATUSD,A,1988,1.02,
ZAF,PPP,TOT,NATUSD,A,1989,1.140539,
ZAF,PPP,TOT,NATUSD,A,1990,1.270081,
ZAF,PPP,TOT,NATUSD,A,1991,1.421557,
ZAF,PPP,TOT,NATUSD,A,1992,1.592347,
ZAF,PPP,TOT,NATUSD,A,1993,1.757249,
ZAF,PPP,TOT,NATUSD,A,1994,1.884518,
ZAF,PPP,TOT,NATUSD,A,1995,2.03425,
ZAF,PPP,TOT,NATUSD,A,1996,2.155579,
ZAF,PPP,TOT,NATUSD,A,1997,2.287538,
ZAF,PPP,TOT,NATUSD,A,1998,2.438775,
ZAF,PPP,TOT,NATUSD,A,1999,2.571886,
ZAF,PPP,TOT,NATUSD,A,2000,2.737056,
ZAF,PPP,TOT,NATUSD,A,2001,2.879577,
ZAF,PPP,TOT,NATUSD,A,2002,3.183188,
ZAF,PPP,TOT,NATUSD,A,2003,3.301769,
ZAF,PPP,TOT,NATUSD,A,2004,3.423148,
ZAF,PPP,TOT,NATUSD,A,2005,3.497152,
ZAF,PPP,TOT,NATUSD,A,2006,3.605152,
ZAF,PPP,TOT,NATUSD,A,2007,3.822458,
ZAF,PPP,TOT,NATUSD,A,2008,4.080005,
ZAF,PPP,TOT,NATUSD,A,2009,4.353131,
